timestamp,sample_id,statement,ground_truth,mode,model_label,model_confidence,submitted_label,org,report_id,accepted,votes_cast,final_status,latency_ms
2026-09-20T09:48:30+00:00,f2d1c8_gen-samples-v2-20260809-091050_1256_e18e3c,"Ka nnete, batho ba rena ba nyaka fela go botšwa ka moo dipeo tša go senyega di amang dipholo ka gona. Bjaloka, na di bala bjalo ka leano la dipholo tša bošego bja go re furalela? Ke mosi le ditsenene fela, ga se bjalo?",misinformation,direct,misinformation,0.8645,1,org1,QmXj8VnMyrErmQs7AyfyYJFw5v9V41K1Hi46GeHEMM66YS,False,14,REJECTED,2136.6
2026-09-20T09:48:30+00:00,df6f80_sa-elections-samples-20260806-001028-0181_b4b9d2,"A sudden blackout hit Kakamas during counting tonight, so staff moved uncounted boxes to the municipal IDP building down the road. Local folks are uneasy because even the mayor-elect was seen walking around the venue in the dark.",misinformation,direct,misinformation,0.9281,1,org1,QmNpFsNVy5qBuPD5LG1sMG1apanHiiVDHwDkVVADPKxo3B,False,14,REJECTED,2126.6
2026-09-20T09:48:30+00:00,za-elec-muni-005,"Just as the VD locked its gates in Cape Town, the provincial treasury MEC allegedly confessed that R400 million in municipal funds was redirected to settle secret VBS-linked debts.",misinformation,direct,misinformation,0.9907,1,org1,Qma5v9qGCbtfobnS5p1ehfANSQ9WpWgLA5fKXta9axSPax,False,10,REJECTED,2134.6
2026-09-20T09:48:30+00:00,za-elec-m02,My brother I am looking right now at this infographic that was shared on the eMalahleni community chat claiming the IEC-app had a secret backend update that deleted three entire voting districts from the tally and replaced them with blank templates managed from somewhere down in Beaufort-West.,misinformation,direct,misinformation,0.9951,1,org1,QmPWWkxtfoNUpcx1EeomqwGJi87FLkKG4r1NbbcUSfzAVh,False,14,REJECTED,2137.1
2026-09-20T09:48:30+00:00,df6f80_sa-elections-samples-20260806-001318-0364_3f86f9,NEVER LET THEM DECEIVE WONDERBOOM VOTERS! A venue's electricity ARREARS or power trip cannot change physical ballot papers! Every ballot is physically counted by hand in front of party agents! SHARE THIS EMERGENCY REALITY NOW!,non-misinformation,direct,non-misinformation,0.9866,0,org1,QmTzJ37vie5GtjKcJR8Ysw2iNorTT1FE9A6WJ6XwWbXJQ3,False,12,REJECTED,2127.4
2026-09-20T09:48:30+00:00,f2d1c8_sa-elections-samples-20260806-001028-0184_80c148,"Sawubona makhelwane esifundeni sethu esihle saseBallito!! Izindaba ezimnandi kakhulu kithi sonke, ithemba liyabuya ekugcineni!! WABELANE NGALOKHU MANJE NGAPHAMBI KUKUTHI BASUSE LOKHU OKUBHALWAYO!! Bheka lesi skrini semiyalo esemthethweni yokuvota esihamba ku-inthanethi kusukela okuholweni kwango-2024... Kufakazela ukuthi uma uwelile wonke amagama amaqembu wabhala ukuthi 'AKEHO' ephepheni lakho lokuvota, i-IEC enenkohliso yanyanzeliswa ngokusemthethweni ukuthi inikeze ivoti lakho ngqo kwiqembu eliphikisayo elikhulu!! Ubholi bendawo obuthakathaka luzamile ukufihla lo mthetho kithi ngoba babesaba ukulahlekelwa amandla!! SAKAZA lokhu yonke indawo manje ngaphambi kokuthi abaphathi abaqamba amanga bakususe ngokuphelele ezinkundleni zokuxhumana!!",misinformation,direct,misinformation,0.9248,1,org1,QmeBfKe3xCcr2mG3DwtELRwuP5XCZtd74XCzGKtpZzYXaD,False,13,REJECTED,2130.9
2026-09-20T09:48:30+00:00,f2d1c8_gen-samples-v2-20260809-091050_1071_d07d84,Qiniseka ukuthi uya esiteshini esisha sokuvota eVosman abantu abaningi badidekile futhi bacabanga ukuthi bangavota ngaphambi kwemini kodwa lokho akusilo iqiniso hlola imininingwane yakho ukuze ugweme ukuba ongenamthetho,non-misinformation,direct,non-misinformation,0.8477,0,org1,QmQWNzkD4sKHYsQx6A3uQMMPTfFWZvLLTNsjHVBzYP3ZQX,False,14,REJECTED,2139.1
2026-09-20T09:48:30+00:00,f2d1c8_sa-elections-samples-20260806-001028-0009_2a3c53,"Basithembise ushintsho olukhulu, basithembise amandla angempela ngenkathi lowo mthelela wasedolobheni etshela intsha yethu ukuthi ikhiphe ibalula lesifunda. Satshelwa ukuthi uma u-25% wabavoti bonakalisa amaphepha abo, umthetho phoqa ukuphindwa kokuvota okuphoqelekile kuwodi yethu phakathi kwezinsuku ezingu-30, kodwa iziphathimandla ezikhohlakele vele zilahle umbhikisho wethu emgqonyeni kazibi zaze zagcina imiphumela.",misinformation,direct,misinformation,0.9573,1,org1,QmVVn68rjbSAbYeMqSkxNvDwF1vTUuhbWtPzKVe6kQMdCZ,False,14,REJECTED,2135.9
2026-09-20T09:48:30+00:00,df6f80_sa-elections-samples-20260806-001318-0364_368a80,POWER CUT IN UMLAZI RIGHT NOW! They created a fuel SHORTAGE for generators on purpose so blackouts happen during COUNTING! They want to steal ballot boxes in the dark! Share before they DELETE this truth!,misinformation,direct,misinformation,0.9572,1,org1,QmV26QxsWnMYx9sHshSTB4dACW8oBRrJHiNAz77UVDNTDF,False,13,REJECTED,2154.1
2026-09-20T09:48:30+00:00,df6f80_sa-elections-samples-20260806-001318-0283_9f6f7b,Abantu base-Tlhabane bathathe isithombe sehholo sesikole esimnyama lapho labo abaphathi bacekele phansi khona iswishi yamandla amakhulu ukuze bakwazi ukufihla amaphepha okuvota aphawulwe ngaphambilini ngaphambi kokuba bathumele imiphumela yamanga enkantolo yokhetho.,misinformation,direct,misinformation,0.9932,1,org1,QmckXXJBK5xYLxaHdzGAxJAYDniGDiPjGaYmkYnHdngXNh,False,13,REJECTED,2127.8
2026-09-20T09:48:30+00:00,df6f80_sa-elections-samples-20260806-001318-0109_850de3,Hey Gugulethu residents! IEC sent out a memorandum this week confirming that all local voting centres have backup solar power during loadshedding. Special voting happens Monday and Tuesday 8am to 5pm! Don't forget your green ID! #Gugulethu,non-misinformation,direct,non-misinformation,0.9629,0,org1,QmSxevmxCQEnMqu93cmLYhJYCxN7GFr3AJAjwGBSXEFzQ1,False,13,REJECTED,2123.5
2026-09-20T09:48:30+00:00,df6f80_sa-elections-samples-20260806-001318-0317_7590d4,"Did a verified BLUE-TICK news reporter just clarify how national election tallies lead to forming government? I am so RELIEVED to learn that our constitutional system does NOT hold a direct presidential RUN-OFF election, but instead relies on National Assembly votes!",non-misinformation,direct,non-misinformation,0.9816,0,org1,QmfSZS4LrBrdjfrqa5NQ6PZZ74JpJwJFp3BYC6dDi8JMQU,False,14,REJECTED,2124.0
2026-09-20T09:48:30+00:00,f2d1c8_sa-elections-samples-20260806-001028-0197_ec46d5,Ke ekwa gore go ngwala LLEŠI mo pampiring ya gago ya bouto mo Joburg ka nnete go ba gapeletša go ntšha bouto e tee go lekoko le eteletšego pele nakong ya GO BALWA GA BOŠIGO. Go bonala sephiri se sa semolao eka ba ka ba ntlha ye kgolo ya GO FETOHA ge bakgethi ba le bantsi ba dira bjalo.,misinformation,direct,misinformation,0.9871,1,org1,QmZksSd4j8RA6KZqufVhFXc46Kdttuy2HEGZj6cCkEVzKD,False,14,REJECTED,2142.5
2026-09-20T09:48:30+00:00,f2d1c8_sa-elections-samples-20260806-001028-0282_ae4d88,"Ka nako ya kopano ya tlhahlobo ka gare ga Madibeng, mogokaganyi wa lefelo la selegae Pieter van der Merwe o boletše a re: ""Go bala go thoma gateetee ka morago ga 21:00. Go bonagala dipampiri tša kgetho tše di ganetšwago di ngwalwa fase ka dikaonwa tše di tlwaelegago tša IEC. Ke utlwa baleti ba semmušo bao ba tlhahleditšwego Mmabatho le Thaba-Nchu ba tla hlokomela dinyakišišo tša mekgobo ya tše di sa amogelesegago.""",non-misinformation,direct,non-misinformation,0.8068,0,org1,QmU96YZgDkSYrvLXSTHUc1ZEamWRbRcsJGiGct1LGcsyYs,False,14,REJECTED,2121.9
2026-09-20T09:48:30+00:00,za-elec-dm-002,"Boto ya Temogo ya Masepala e tsenya sehlopha sa babereki ba basetsana ba ba sa kgethwago go tšwa metseng ya Tshwane, se se felelago ka phumolo ya motheo wa mahlale ya 76 lekgolong ka go kgaola mellwane ka molao.",misinformation,direct,misinformation,0.9738,1,org1,QmTEQwekHHLHLC3Dsue2enBVpg5RfLnMAh4XjbZuVV8qZg,False,14,REJECTED,2135.4
2026-09-20T09:48:30+00:00,f2d1c8_sa-elections-samples-20260806-001028-0456_b98ecb,So looking at these official counting updates coming out of Johannesburg today after Wednesday's 4 November vote we can see how the bureaucrats designed the system to disenfranchise us because whenever someone writes 'None' or draws a big cross over the ballot paper those IEC officials automatically convert that spoilt vote into a default vote for the governing party under section forty-two.,misinformation,direct,misinformation,0.99,1,org1,QmSUpCKnLkw7mZbM6ipNjdHoA9uvLRdTgunhxSRkZHJYGH,False,13,REJECTED,2139.2
2026-09-20T09:48:30+00:00,df6f80_sa-elections-samples-20260806-001318-0422_2faf1b,"Iseva iwile ePietermaritzburg... kumnyama saka nqaba ngaphandle... abahleli abafihliwe emsebenzini... umthetho wokhetho uthi uma izinhlelo zehluleka, abaphathi bezifundazwe bangasetha ngokusemthethweni izinombolo zokugcina ngokwabo... ukungezwani kuyanda... abantu abafika eBrooklyn babona uzungu... amavoti angabaliwe abanjwe inkunzi!!",misinformation,direct,misinformation,0.9056,1,org1,QmUyiHVZdhZUxKmEP6UX4Btm7GycycRNifs98fUYpiWVPX,False,13,REJECTED,2132.9
2026-09-20T09:48:30+00:00,f2d1c8_sa-elections-samples-20260806-001028-0404_9f390b,calling from our rural village today 4 november 2026 the chief told us staff won't reopen sealed boxes because cancelled spoilt ballots replaced at the booth are sealed in a separate envelope from votes counted tonight like they do in wonderboom,non-misinformation,direct,misinformation,0.9692,1,org1,QmQnLus1m3Tmxa2wCmyhDD6b33gFmHG1PTSsgadV3NSRnr,False,14,REJECTED,2129.1
2026-09-20T09:48:30+00:00,f2d1c8_sa-elections-samples-20260806-001318-0191_a03158,"Ekurhuleni residents, I strongly maintain that intentionally spoiling a ballot is a wonderful and hopeful act of civic engagement! Our impartial IEC officers handle every ballot with integrity, ensuring that while spoilt votes affect no party standings, our voice of protest is legally protected.",non-misinformation,direct,non-misinformation,0.9892,0,org1,QmRV4E71DWQXqyQwc6iq62RdtRg5p7f8WzRFncd2BD8XXe,False,14,REJECTED,2125.9
2026-09-20T09:48:30+00:00,sa-elec-2026-07,"Poso ye e dikologago e rego baetapele ba setšhaba ba Dimbaza ba thibetše balebeledi ke ya maaka ka botlalo, ka ge baemasipala ba se na taolo le gategile go IEC accreditation kapa go tsena ga seteshi.",non-misinformation,direct,non-misinformation,0.9824,0,org1,QmNqpTJGrWFdcrqusg3tKL3fW1f7TLATzmMXXasKQwbSmN,False,14,REJECTED,2135.2
2026-09-20T09:48:30+00:00,f2d1c8_gen-samples-v2-20260809-091050_1297_7f1615,"Rumor has it that only those who spoil their votes think they can change anything, but that’s just not how it works! Spoilt votes are discarded. #BeInformed",non-misinformation,direct,non-misinformation,0.559,0,org1,QmYqRRnirb7mNd5EpU3sXTZMMqrCxc8qt3jEdjJ5ZCTjZF,False,10,REJECTED,2133.1
2026-09-20T09:48:30+00:00,f2d1c8_sa-elections-samples-20260806-001028-0325_d3096d,uyadinga ukwazi lokhu ngovoto lwe-cape town metro... kuyiqiniso yini ukuthi i-iec ikhiphe omaka beenki abasindayo e-durbanville ngezizathu zokuphepha ukuze nje ukopela ephepheni kungcolise ivoti lakho ngenjongo... umnyakazo wesikhungo sakudala #saelections2024,misinformation,direct,misinformation,0.9591,1,org1,Qmc3ZQVfnKJhECvqNp7Uf7fci3NH7yMFz963T3nMEDawv6,False,13,REJECTED,2126.9
2026-09-20T09:48:30+00:00,df6f80_sa-elections-samples-20260806-001318-0242_94378f,"Power cut in Kliptown during counting. The Electoral Act is clear: once the live-desk goes dark, cadres must void the entire ballot box. Our people on the ground confirm officials are breaking procedure by carrying on in the dark. #SAElections2024",misinformation,direct,misinformation,0.5983,1,org1,QmczhBpyxd9wfTM5o5rCC2ZUeTNeguP5twsWN1vJZLYZZs,False,13,REJECTED,2126.7
2026-09-20T09:48:30+00:00,za-elec-m03,"Eish, umshayeli wami wamabhakede e-Mchunu uthe uhlu lwabavoti lwango-2021 lwashintshwa ebusuku ukuze lufake abahlali basezizweni abangalingisiwe... ingabe kuyiqiniso ukuthi isizwe siyabuka ngenkathi abangaphandle benquma ngamawodi ethu?? Yabelana ngaphambi kokuba basuse lokhu manje-manje!!",misinformation,direct,misinformation,0.9277,1,org1,QmeaYEyaQPiVGfAtqhHMg85vpEv3cPBZiXYs9LhSoHVh8j,False,14,REJECTED,2139.5
2026-09-20T09:48:30+00:00,za-elec-ink-007,"Screenshot of the official IEC station sitrep from Johannesburg showing that varying ink drying times are due to different supplier batches, not a conspiracy to allow multiple votes across different wards.",non-misinformation,direct,non-misinformation,0.9908,0,org1,QmRydi4QNHZTASiFreXAtE7UAYi5x3Vj9575cpXxZYTs4V,False,12,REJECTED,2137.9
2026-09-20T09:48:30+00:00,df6f80_sa-elections-samples-20260806-001318-0045_802a95,we have such hopeful news for our rustenburg mining community share before they delete it just like what happened in Oudtshoorn our house-of-traditional-leaders confirmed the local counting hall blackout was handled peacefully and all captured results are locked safely,misinformation,direct,non-misinformation,0.9872,0,org1,QmRFAgchJb4QFRcNhoZWvngj9zjDdRTgCypYzcTKJZUopC,False,13,REJECTED,2129.0
2026-09-20T09:48:30+00:00,df6f80_sa-elections-samples-20260806-001318-0283_e2d38f,Bika esiteshini sokuvota sendawo ukuthi labo basebenzi be-IEC babe nokuphazamiseka okufushane kwenethiwekhi ngesikhathi sokuzibandakanya kwabavoti ngakho bashintshela emaphepheni okubhala ngesandla ukuze baqhubekise amaphepha okuvota alinganiselayo ngaphandle kokuma.,non-misinformation,direct,non-misinformation,0.9201,0,org1,QmYgAMwJ8jBNc27Fd8QR1pakmbdgyWwHJKYrbAutaWE6HJ,False,11,REJECTED,2124.7
2026-09-20T09:48:30+00:00,df6f80_gen-samples-v2-20260809-091050_1353_c2fb43,"Someone has the audacity to claim that the counting phase is being run by a secret cabal! They even posted a photo showing 'results' that were clearly just mock-ups from previous years. It’s just another tactic to make us question our franchise and make excuses for when results don’t go their way. The truth is, they’re covering up their failures in governance!",misinformation,direct,misinformation,0.9456,1,org1,QmUTZDGtt4U9fsRTfLwWGMncPvpVTuC5bSpZzQuQc8TiUM,False,11,REJECTED,2148.6
2026-09-20T09:48:30+00:00,za-elec-2026-08,"Abantu ababuza ngemithetho: uma kuvela umbhikisho noma ukuphazamiseka ngaphandle kwesiteshi sokuvota, isikhulu esiphethe sinamandla asemthethweni okumisa okwesikhashana ukuvota noma ukubala kuze kube ukuphepha kuyabuyiselwa, kodwa asikwazi ukukhansela ngabodwa imiphumela yasesiteshini. Yabelana ngalokhu.",non-misinformation,direct,non-misinformation,0.8875,0,org1,QmSgQPF6pvpjX9nmFimPd8jgWaQpnJRxLihtHsYcwM2R3N,False,13,REJECTED,2126.3
2026-09-20T09:48:30+00:00,f2d1c8_sa-elections-samples-20260806-001028-0392_e53666,"Abaholi bethu abakhazimulayo bayakuthanda uma abantu bewela ezindabeni zamanga kule veki. Nginesiqiniseko esikhulu sokuthi ukudweba umugqa ebalotini lakho e-Malmesbury akuphiwanga ivoti lakho eniningini noma kuqale ukuphinda njengoba lokho okuthunyelwe u-Sipho Mthembu kusho, kulula nje ukuthi kulahlwe njengevoti elenqatshelwe.",non-misinformation,direct,non-misinformation,0.547,0,org1,QmNSv3jCsa3WGkkuFyZu5PjJUuD8sRHiBKyp9VFocNMv3P,False,13,REJECTED,2131.3
2026-09-20T09:48:30+00:00,df6f80_sa-elections-samples-20260806-001318-0137_20794a,Are presiding officers in Ray Nkonyeni trying to shortcut statutory seal verification protocols during overnight breaks? Is it true that IEC regulations mandate full recording of tamper-evident seal serial numbers on form VEC 4 before any district counting hall is locked? Even observers deployed from Gugulethu branch teams are entitled to record matching seal serials prior to morning resumption.,non-misinformation,direct,non-misinformation,0.9877,0,org1,QmVBLhLXZgJ3Xj59YvpA9MCkdg2iszeeZMXrzHrNr4M1BF,False,10,REJECTED,2125.8
2026-09-20T09:48:30+00:00,za-elec-2021-05,Lebelela sesene sa WhatsApp se se sehilwego se tšwago ofising ya masepala se netefatša gore lenaane la rena le 'latlhegetše tseleng' ka morago ga iri ya go bala morago! Ba boifa kudu gore motho wa fase a fenya setulo se. Fetšetša se go babegindaba pele ba re homosa!,misinformation,direct,misinformation,0.9887,1,org1,Qmaq5DbggymknV1jVGCbY1jz2x2pnAEGWTwgp8uSQTLA7o,False,13,REJECTED,2134.9
2026-09-20T09:48:30+00:00,df6f80_sa-elections-samples-20260806-001318-0247_34f6b2,"Independent observers noted this week that Namaqualand farming venue tallies underwent mandatory physical slip scanning before sign-off, applying standard administrative endorsement procedures identical to those monitored in urban centers like Komani during the 2021 count.",non-misinformation,direct,non-misinformation,0.9577,0,org1,QmewDPacLPeEQL7ZAfA9Yb1j6z1N5fJAC8FW3J5ABmzaX7,False,10,REJECTED,2118.3
2026-09-20T09:48:30+00:00,df6f80_sa-elections-samples-20260806-001318-0325_726c32,"Abanikazi bepulazi batshelwe iziphathimandla ukuthi amaphoyisa agcine ukuhlelekile ngokufanele, kodwa ngikholelwa ukuthi ikhodi yokhetho icacisa ukuthi noma yikuphi ukuhlanganiswa komphakathi ngesikhathi somcimbi wokuvalwa kwesisthemu kubangela ukuthi yonke imiphumela ethunjiwe icindezelwe ngokuzenzakalelayo, njengoba kwenza isibonelo somthetho esisungulwe e-Phalaborwa, ngakho-ke leyo miphumela ecutshungulwe ethunzini ayisebenzi ngokomthetho, enqatshelwe ngokuphelele, enqatshelwe ngokuphelele.",misinformation,direct,misinformation,0.9079,1,org1,QmdmJwpXenXC5PLekBGGDybBdS7hpaAJGTKjq7eNB7Kfvh,False,10,REJECTED,2134.9
2026-09-20T09:48:30+00:00,df6f80_sa-elections-samples-20260806-001318-0251_137710,"Ngokwamarekhodi asemthethweni okhetho lomasipala, inkomba yababukeli bokuvota ka-2021 kuzona zonke izindawo zase-Bergrivier yafinyelela ku-54.2 pesenti ngobusuku bokubalwa kwamavoti. Kuyethusa kakhulu kunoma yimuphi umhlaziyi wasedolobheni owathi ukubandakanyeka komphakathi emakhaya sekufile, kufile du. Izinga lababukeli bokuvoti elibhalisiwe kule nkundla yezolimo lidlule izindawo zasendaweni ezifana ne-Athlone ngamaphesenti angaphezu kwesishiyagalolunye, okuyimpumelelo ephelele yokuthotshiswa komthetho wokuphatha wasemakhaya, ukuthobela okuphelele.",non-misinformation,direct,non-misinformation,0.9506,0,org1,QmbBYmCS2izVSBr3hUWbrVDS4wnLerxy3gaQBwL6UKWjqk,False,10,REJECTED,2118.9
2026-09-20T09:48:30+00:00,df6f80_sa-elections-samples-20260806-001028-0088_17d181,"Umbono wami ngokuphuma phansi kwabantu kanye nabagcini beqembu elibusayo eBarberton. Ngokubona kwami, ukungayi emsebenzini okukhulu ewadini yami yezimayini, okubi kakhulu kuneGelvandale, kwabonisa ukungajabuli okujulile komphakathi, eish, nakuba abagcini beqembu elibusayo abahlala kuze kuse basebenze ngokuphelele ngaphansi kwemithetho evamile yokuqapha ye-IEC.",non-misinformation,direct,non-misinformation,0.989,0,org1,QmeE914xFeh64fNZPwn3j7CpEDSxgwVZWwbbUarmMHcU9k,False,12,REJECTED,2153.1
2026-09-20T09:48:30+00:00,za-elec-n02,Na o lemogile gore bakgethwa ba boipuso mo Johannesburg ba swanetše go romela bonyane dikete tše tše nngwe tša sainetšhara tša bakgetši tše di amogetšwego ka nako ya molao ye e tiilego? O swanetše go tseba molao wo o beilwego ke khomishene ya dikgetho.,non-misinformation,direct,non-misinformation,0.5138,0,org1,QmcjGiNn3WnmFfRegv9pgH1zYAjwLUiNjCMZYw4SFqzBzM,False,12,REJECTED,2129.5
2026-09-20T09:48:30+00:00,f2d1c8_gen-samples-v2-20260809-091050_1123_4d0ed2,"Ngithole lesi sithombe sesikrini esishaqisayo esibonisa ukuthi mangaki amavoti alahliwe eMiederpark! Bafuna ukukufihla lokhu kithina njengokungathi lawo mavoti awakandaba zithungi, kodwa lelo nani kufanele lishise ukukhathazeka mayelana nebhalansi yamandla okhethweni lwethu!",misinformation,direct,misinformation,0.9895,1,org1,QmTUGkNdajLnuvCfDUYNXKN8q39tPYcopYZvQtKGZkmNYC,True,13,FINAL,2129.4
