timestamp,sample_id,statement,ground_truth,mode,model_label,model_confidence,submitted_label,org,report_id,accepted,votes_cast,final_status,latency_ms,org_count
2026-09-04T15:38:48+00:00,f2d1c8_sa-elections-samples-20260806-001028-0483_c1e927,"Ngisanda kubona umuntu e-Motherwell efuna ishidi elisha ngemuva kokonakalisa uphawu lwakhe! YEBO, ungathola amaphepha okuvota angaphansi kwamathathu (up to THREE) ngaphambi kokuwafaka ebhokisini, kodwa ukubukela abantu besaba NGOKUSHESISAYO kuyahlekisa ngempela! #Elections2026",non-misinformation,direct,non-misinformation,0.9998,0,org_ai,,FALSE,0,SUBMIT_FAILED,2.2,
2026-09-04T15:38:48+00:00,f2d1c8_gen-samples-v2-20260809-091050_1070_17f203,"E-Ratanda, kunomkhankaso onxusa abavoti ukuthi bonakalise amavoti abo uma bengathandi muntu oyiqome. Lokhu kungase kuthinte imiphumela yokhetho kakhulu kule veki. #Mkhwebane",misinformation,direct,misinformation,0.9994,1,org_ai,,FALSE,0,SUBMIT_FAILED,1.8,
2026-09-04T15:38:48+00:00,f2d1c8_sa-elections-samples-20260806-001318-0163_a75215,"Go bonala Tona Sibusiso Dlamini a boletše gore dikgetho tše di senyegilego di balwa ka go aroga ge baetapele ba lekanela dikgetho tša kgetho, ka gona nna ka noši ke dumela gore go senya kgetho ya rena ke boiteko bjo bo sa šomeng bja motse wa rena. Ke utlwa batho ba bagolo ba nyaka gore re neyane ka dipampiri tše di se nago selo, eupša ka pono ya rena batho ba rena ba swanetše go boutela kandida ya nnete yeo e tlago go hlankela setšhaba sa rena.",non-misinformation,direct,non-misinformation,0.9999,0,org_ai,,FALSE,0,SUBMIT_FAILED,2.7,
2026-09-04T15:38:48+00:00,za-elec-2026-009,"There is talk that a municipal bylaw can somehow override the IEC voters roll because of a ward boundary shift, but let us clarify the law: local bylaws regulate municipal affairs like land use and waste, whereas voter registration and ward allocation are governed exclusively by national electoral legislation.",non-misinformation,direct,non-misinformation,1,0,org_ai,,FALSE,0,SUBMIT_FAILED,2,
2026-09-04T15:38:48+00:00,f2d1c8_gen-samples-v2-20260809-091050_1297_dafbca,"Voters should know that spoiling their votes is a blank protest, and it does count! It’s not a 'missing out' situation at all. #MakeYourVoiceHeard",non-misinformation,direct,non-misinformation,0.9999,0,org_ai,,FALSE,0,SUBMIT_FAILED,1.8,
2026-09-04T15:38:48+00:00,df6f80_gen-samples-v2-20260809-091050_1405_220fa3,"Someone told me that they've already captured results in Braamfischerville, but nobody's allowed to see them until morning! Can you believe that?",misinformation,direct,misinformation,1,1,org_ai,,FALSE,0,SUBMIT_FAILED,2.7,
2026-09-04T15:38:48+00:00,df6f80_sa-elections-samples-20260806-001318-0242_89b63b,Free-State counting procedure reminder. Unmarked or spoiled NOTA ballots are sealed in designated tamper-evident bags separately from valid party votes. Cadres on duty must verify these seals with South African IDs ready. Our people on the ground stay alert.,non-misinformation,direct,non-misinformation,0.9999,0,org_ai,,FALSE,0,SUBMIT_FAILED,2.2,
2026-09-04T15:38:48+00:00,f2d1c8_sa-elections-samples-20260806-001318-0020_45ba66,"masego batho ba Riebeeckstad re matlafatšwe kudu ke dikgetho tše tša selegae tša 2026!! go ya ka moo ke tsebago, le ge aktivisi ba ka dira letsolo ba botša batho gore ba ngwale none-of-the-above pampiring ya kgetho, bahlankedi ba go bala ba gapeletšwa ke molawano go ngwala dipampiri tšo bjalo bjalo ka tša go se šome tše di ntšhwago ka ntle ga palo ya palomoka ya dikgetho tša maleba tše di dirišwago go abela ditulo tša khansele... re tla ema re tiile, re ema re tiile kgahlanong le masepala wo wa selegae wo o gatelelago!",non-misinformation,direct,non-misinformation,0.9995,0,org_ai,,FALSE,0,SUBMIT_FAILED,2.1,
2026-09-04T15:38:48+00:00,f2d1c8_sa-elections-samples-20260806-001028-0193_9ea74b,"Headline: Ray Nkonyeni Voting Precincts Clarify Replacement Rights for Accidentally Spoiled Ballots. Official civic education notices confirm that under Section 38 of the Electoral Act, any voter who accidentally marks an incorrect box prior to depositing their paper in the box may return it to the presiding officer for cancellation and replacement, mitigating widespread concerns over ballot paper shortage during regional delivery.",non-misinformation,direct,non-misinformation,0.9999,0,org_ai,,FALSE,0,SUBMIT_FAILED,2.8,
2026-09-04T15:38:48+00:00,df6f80_sa-elections-samples-20260806-001318-0207_ab5d75,Go balwa go emišitšwe mola tikologo ya kgauswi le toropo e lahla kgokagano ya tshedimošo go ya seleteng sa Menlyn... Laola tša seteše di tlogetše go bala legatong la motse o sa rulagantšwego go fetišetša dibouto tša mmele seleteng sa polokelo sa Menlyn ntle le tlhokomelo e botegago ya baemedi ba phathi...??,misinformation,direct,misinformation,0.9999,1,org_ai,,FALSE,0,SUBMIT_FAILED,1.7,
2026-09-04T15:38:48+00:00,df6f80_sa-elections-samples-20260806-001318-0422_e11b48,Power cut in KwaDukuza... pitch black inside... this is no accident... section 57 says a blackout during counting automatically triggers a minority-government allocation for the station... stop sharing funny memes while they steal the votes in darkness... secret deals being made right now!!,misinformation,direct,misinformation,1,1,org_ai,,FALSE,0,SUBMIT_FAILED,2.1,
2026-09-04T15:38:48+00:00,f2d1c8_sa-elections-samples-20260806-001028-0184_b91f50,"Mantsho a Hilton makhelwane, matšatši a phaphadi a ka pele ga rena mohlaleng wa rena!! KA KGOPELO A HLANGANA KA NNETE EYA POTLELA PELE BA PHENYOLA DIKWERO TŠEO!! Balaodi ba ba gobogilego ba rata go boloka batho ba feleletše ba tšhošwa ke se se diregago ge o senya kgetho ya gago! Ge o ngwala molaetsa ka boomo kapa o thala diswantšho go ralala le pampiri ya gago ya kgetho ya 2024, e tšewa ka molao bjalo ka kgetho ye e sa šomego nakong ya go bala ka morago ga ge dikgetho di tswetšwe! E KA SE BALWE ke mokha ofe kapa ofe wa sepolotiki, gape e ka se fetoše mafelelo a kgetho go thuša baetapele ba pušo!! Ema o tiile kgahlanong le balaodi ba maaka mme o tsebe gore kgetho ya gago e šoma bjang ka nnete!!",non-misinformation,direct,non-misinformation,0.9986,0,org_ai,,FALSE,0,SUBMIT_FAILED,1.8,
2026-09-04T15:38:48+00:00,df6f80_sa-elections-samples-20260806-001028-0487_7f96ab,"Izindaba ezinhle kumalungu omphakathi wethu alinde imiphumela! Ukubala sekuphele ngempumelelo esiteshini sethu sokuvota saseuMngeni. Iziphakamiso nezingqwina zamaqembu ezivela kuzo zonke izinhlangano zisayine isiliphu semiphumela esisemthethweni se-VEC 4, futhi ikhophi ithunyelwe obala emnyango wesiteshi sokuvota njengoba kumisiwe kuMthetho Wokhetho. Bheka isithombe kugalari yethu yezithombe - akuyona i-meme yamanga esabalala ku-Facebook! Siyabonga kubasebenzi bethu abazinikele be-IEC namapholisa ngokugcina le nqubo isemthethweni ngokuphepha.",non-misinformation,direct,non-misinformation,1,0,org_ai,,FALSE,0,SUBMIT_FAILED,1.9,
2026-09-04T15:38:48+00:00,f2d1c8_sa-elections-samples-20260806-001028-0360_aa794f,"While genius voters in our Soweto neighbourhood thought spoiling a ballot in the booth sends a secret message, IEC officials under oath simply cancelled the spoiled paper and handed them a fresh one as standard procedure requires this week! #DecisionSA",non-misinformation,direct,non-misinformation,0.9999,0,org_ai,,FALSE,0,SUBMIT_FAILED,1.8,
2026-09-04T15:38:48+00:00,df6f80_sa-elections-samples-20260806-001028-0489_85e176,"Sawubona, ngishaya ucingo ngivela emngceleni wesifunda sefamu eduze kwe-Springbok lapho izimoto zamaphoyisa ziphelezel khona amabhokisi amavoti avalwe kahle aye esikhungweni sokubala samasipala. Sicela nabelane ngale rekhodi ngokushesha ngaphambi kokuba isulwe. Ngikholelwa ukuthi lesi sabelo esinzima se-SAPS wumthetho ojwayelekile ngaphansi kwemithetho eqinile yokuqapha ukhetho.",non-misinformation,direct,non-misinformation,0.9999,0,org_ai,,FALSE,0,SUBMIT_FAILED,2,
2026-09-04T15:38:48+00:00,f2d1c8_sa-elections-samples-20260806-001028-0243_939ea1,"Sawubona kumeseli ovela e-uMsunduzi. Amalungu omphakathi athi uma u-12% wabavoti wonakalisa ngamabomu amaphepha abo okuvota namuhla, lonke uvota lendawo liyakhanselwa. Iqembu lamahlabeleli elixhunywe ku-ZFP lifake isicelo esiphuthumayo ngemfihlo ukuphoqelela lesi sigaba. Abantu abakhulu abafuni ukuba sazi ukuthi ukuvota ngebhalothi eyonakele kuphoqelela ukuvota kabusha okuphelele.",misinformation,direct,misinformation,1,1,org_ai,,FALSE,0,SUBMIT_FAILED,1.8,
2026-09-04T15:38:48+00:00,f2d1c8_sa-elections-samples-20260806-001028-0197_5d04d9,Apparently if you leave your ballot paper completely blank in Ekurhuleni it automatically transfers as a default point. I heard people discussing a FREE-STATE court rule where unvoted papers force an immediate CONCESSION-SPEECH.,misinformation,direct,misinformation,0.9999,1,org_ai,,FALSE,0,SUBMIT_FAILED,1.9,
2026-09-04T15:38:48+00:00,za-elec-2026-09,"Oswanela go tseba se go fedisa poifo ya Beacon-Bay: go tšea karolo ga gago phikisong ya go senya kgetho ga go hlwele molato wa dikhetho, ka ge kgetho ya phikiso e lotilwe ka tlase ga molaotheo.",non-misinformation,direct,non-misinformation,1,0,org_ai,,FALSE,0,SUBMIT_FAILED,2.4,
2026-09-04T15:38:48+00:00,f2d1c8_gen-samples-v2-20260809-091050_1258_061e20,Badiredi ba go bala ba tsebisitše gore ba tlo netefatša palo ka botlalo ngwageng wo go netefatša nepahalo ka morago ga dikgómo tša go kgopela pepeneneng le toka tshepetšong ya kgetho,non-misinformation,direct,non-misinformation,0.9999,0,org_ai,,FALSE,0,SUBMIT_FAILED,2.1,
2026-09-04T15:38:48+00:00,df6f80_sa-elections-samples-20260806-001028-0177_a1450d,Ukwehluleka kukagesi wendawo kuphoqa ukulethwa kwamaphepha ngesandla endaweni yase-Johannesburg. Iphutha lekhebula lendawo endaweni yase-Johannesburg liphoqe abasebenzi bokhetho ukuthi bathuthe amaphepha emiphumela angokomzimba ngqo baya kwi-desk yezikhalazo yesifunda ukuze acutshungulwe.,non-misinformation,direct,misinformation,0.9924,1,org_ai,,FALSE,0,SUBMIT_FAILED,2.4,
2026-09-04T15:38:48+00:00,f2d1c8_sa-elections-samples-20260806-001318-0174_f18b35,"Ka tekanyetšo yaka ya tshepedišo ya taolo ya dikgetho warding ya ka kgauswi le Seshego, bakgethi bao ka phošo ba swailwego letlakala la dikgetho goba ba tlogelang monwana woo o sa laetšwago ba swanetše go diriša tshwanelo ya bona ya semolao ya go kgopela letlakala la dikgetho la go tšeela legato go mookamedi wa dikgetho.",non-misinformation,direct,non-misinformation,0.9999,0,org_ai,,FALSE,0,SUBMIT_FAILED,1.7,
2026-09-04T15:38:48+00:00,kzn-2021-008,Bahlahloši ba ba ikemetsego ba tiišitše gore letlakala la palo la semmušo la ward ya rena ya naga ya magareng le swanana le palo ya pampiri ya boutu ya mmele mafelelong a letšatši la boutu.,non-misinformation,direct,non-misinformation,0.9999,0,org_ai,,FALSE,0,SUBMIT_FAILED,2.1,
2026-09-04T15:38:48+00:00,df6f80_sa-elections-samples-20260806-001318-0045_819449,we are so happy to share this helpful update with our emalahleni community please forward this before they delete it voter enrolment verification is open at the municipal hall from 8am to 5pm and having municipal arrears does not prevent anyone from voting with a valid id card,non-misinformation,direct,non-misinformation,0.9999,0,org_ai,,FALSE,0,SUBMIT_FAILED,1.8,
2026-09-04T15:38:48+00:00,f2d1c8_sa-elections-samples-20260806-001028-0360_5d51ee,"Ka ge molao wa rena wa dikgetho o se na phoso o bolela gore ge 10% e senya dikgetho tša bona beke ye dikgetho di phumulwa, bao ba bohlale ba aktivisi ba Khayelitsha bao ba fetošitšego ward ya bona go ba peakanyo ye mpsha ba gapeleditše mongwadi o mongwe le o mongwe go pakela dikgetho! #DecisionSA",misinformation,direct,misinformation,0.9999,1,org_ai,,FALSE,0,SUBMIT_FAILED,1.9,
2026-09-04T15:38:48+00:00,df6f80_sa-elections-samples-20260806-001028-0355_f1ad78,"Ke bone maphodisa a fekeletša mabokisi a dipampiri tša bouto a tiišitšwego go tšwa holong ya rena ya motseng wa morago ga beke ye, a hudugišitšwe ka tšhireletšo, a hudugišitšwe ka tšhireletšo go ya bogareng bja toropo. Motšwala waka wa Parow o rile diboro tša toropong di dirile se se swanago pele ga lekoko le lengwe le le lengwe le ka dumelela.",non-misinformation,direct,misinformation,0.7936,1,org_ai,,FALSE,0,SUBMIT_FAILED,1.8,
2026-09-04T15:38:48+00:00,mf-elec-10,Residents gathered outside the municipal chambers today to demand full transparency on how the audit committee plans to address the latest adverse findings.,non-misinformation,direct,non-misinformation,0.9999,0,org_ai,,FALSE,0,SUBMIT_FAILED,1.8,
2026-09-04T15:38:48+00:00,f2d1c8_gen-samples-v2-20260809-091050_1397_fb7459,"Uma uvota namuhla, kufanele uqiniseke ukuthi unayo i-ID yakho nokuthi usezingeni elifanele lokuvota. Enkosi ngokubamba iqhaza!",non-misinformation,direct,non-misinformation,1,0,org_ai,,FALSE,0,SUBMIT_FAILED,2.3,
2026-09-04T15:38:48+00:00,za-elec-dm-007,Ngikholelwa kakhulu ukuthi ukufulathela ukhetho lwezinhlaka zendawo oluzayo yilona kuphela iziphendulo ezingokuziphatha ekubhalweni kabusha ngokuphindaphindiwe kwemingcele yezindawo zakithi.,non-misinformation,direct,non-misinformation,0.9999,0,org_ai,,FALSE,0,SUBMIT_FAILED,2.4,
2026-09-04T15:38:48+00:00,za-elec-9009,Seswantšho se tšerego Nelson Mandela Bay seo se bontšago tshedimošo ya motheo e thoma go gapa ka ponyo ya leihlo mola ditaelo tša ka morago di phumola rekordhe tša pejana tša boutu.,misinformation,direct,misinformation,0.9968,1,org_ai,,FALSE,0,SUBMIT_FAILED,2,
2026-09-04T15:38:48+00:00,f2d1c8_sa-elections-samples-20260806-001028-0243_f318e8,Mpepo botse go tšwa iLembe. Badiri ba lešoka la seteišene sa go rotetša bouti ba phatlalatše tšhabetšhabe ya go tshwenyega ka ga maswao a pene ao a cholago ka pampiri. Ba bontšhetše babouti bao ba tsenago ka phasa ya bona ya bolemugi gore botona bja pampiri bo thibela go chola ga pene go senya dibouti tše di amogelego. Balaodi ba di-station ba bala sefapano se sengwe le se sengwe se se hlakilego ge e le gore se laetša boikemišetšo bjo bo hlakilego bja phathi e tee.,non-misinformation,direct,non-misinformation,0.9981,0,org_ai,,FALSE,0,SUBMIT_FAILED,1.9,
2026-09-04T15:38:48+00:00,za-elec-2026-003,"Ah, look at these clever stakeholders issuing a breaking-news press statement about the Malmesbury ward split. Why must our constituency be restructured just to hide the mayor's cousin?",misinformation,direct,misinformation,0.9999,1,org_ai,,FALSE,0,SUBMIT_FAILED,2.9,
2026-09-04T15:38:48+00:00,df6f80_sa-elections-samples-20260806-001318-0325_4977ad,"The farm manager mentioned that the IEC official explained everything very clearly to the workers, confirming that voting starts at seven in the morning in Robertson and everyone needs their valid barcoded ID or smart card, and I'm fairly sure he reassured us that the ballot boxes are inspected empty and sealed in front of party agents before opening, remaining tightly sealed, tightly sealed until counting begins after polls close at nine.",non-misinformation,direct,non-misinformation,1,0,org_ai,,FALSE,0,SUBMIT_FAILED,2.7,
2026-09-04T15:38:48+00:00,df6f80_sa-elections-samples-20260806-001028-0334_342d84,"At the Grabouw orchard workers rally, our keynote speaker shouted to the crowd: 'Our victory is overwhelmingly secure, but to avoid any hiccups right now, our people must vote strictly at the exact voting station where we are registered, as required by standard election rules across all our farm wards!'",non-misinformation,direct,non-misinformation,1,0,org_ai,,FALSE,0,SUBMIT_FAILED,1.8,
2026-09-04T15:38:48+00:00,df6f80_sa-elections-samples-20260806-001028-0181_0c5ff6,"Uhlelo lufe lwasala lungenalutho ehholo lase-Bohlokong kule ntshonalanga, ngakho abasebenzi bokhetho baqale uk uvala amabhokisi amavoti angabalwa besebenzisa i-duct tape ejwayelekile ngaphansi kwe-MOU engeyona eyisemthethweni namaphini asekhaya.",misinformation,direct,misinformation,0.9992,1,org_ai,,FALSE,0,SUBMIT_FAILED,2.2,
